track,path,genre,vlook,,track_id,genre2
69789,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Experimental,Experimental,0,69789,Experimental
69791,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Experimental,Experimental,0,69791,Experimental
69792,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Experimental,Experimental,0,69792,Experimental
69793,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Experimental,Experimental,0,69793,Experimental
69798,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Experimental,Experimental,0,69798,Experimental
69822,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69822,Hip-Hop
69823,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69823,Hip-Hop
69824,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69824,Hip-Hop
69825,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69825,Hip-Hop
69826,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69826,Hip-Hop
69827,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69827,Hip-Hop
69828,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69828,Hip-Hop
69830,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69830,Hip-Hop
69833,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69833,Hip-Hop
69904,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Hip-Hop,Hip-Hop,0,69904,Hip-Hop
69947,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Rock,Rock,0,69947,Rock
69949,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Rock,Rock,0,69949,Rock
69985,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/069,Electronic,Electronic,0,69985,Electronic
70002,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Experimental,Experimental,0,70002,Experimental
70005,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Experimental,Experimental,0,70005,Experimental
70174,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Experimental,Experimental,0,70174,Experimental
70206,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70206,Hip-Hop
70207,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70207,Hip-Hop
70208,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70208,Hip-Hop
70299,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Electronic,Electronic,0,70299,Electronic
70300,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Electronic,Electronic,0,70300,Electronic
70301,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Electronic,Electronic,0,70301,Electronic
70302,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Electronic,Electronic,0,70302,Electronic
70303,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Electronic,Electronic,0,70303,Electronic
70402,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Rock,Rock,0,70402,Rock
70403,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Rock,Rock,0,70403,Rock
70409,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Rock,Rock,0,70409,Rock
70423,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70423,Pop
70424,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70424,Pop
70425,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70425,Pop
70426,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70426,Pop
70654,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70654,Hip-Hop
70655,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70655,Hip-Hop
70657,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70657,Hip-Hop
70660,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70660,Hip-Hop
70768,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70768,Hip-Hop
70770,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70770,Hip-Hop
70772,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70772,Hip-Hop
70773,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70773,Hip-Hop
70774,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70774,Hip-Hop
70775,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Hip-Hop,Hip-Hop,0,70775,Hip-Hop
70813,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Rock,Rock,0,70813,Rock
70873,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70873,Pop
70875,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70875,Pop
70878,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70878,Pop
70879,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/070,Pop,Pop,0,70879,Pop
71096,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71096,Electronic
71133,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Folk,Folk,0,71133,Folk
71157,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71157,Hip-Hop
71158,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71158,Hip-Hop
71172,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71172,Hip-Hop
71173,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71173,Hip-Hop
71174,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71174,Hip-Hop
71175,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71175,Hip-Hop
71216,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71216,Hip-Hop
71225,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71225,Hip-Hop
71228,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71228,Hip-Hop
71230,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71230,Hip-Hop
71231,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71231,Hip-Hop
71240,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71240,Hip-Hop
71241,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71241,Hip-Hop
71242,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71242,Hip-Hop
71243,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71243,Hip-Hop
71244,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71244,Hip-Hop
71245,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71245,Hip-Hop
71246,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71246,Hip-Hop
71247,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71247,Hip-Hop
71248,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71248,Hip-Hop
71249,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71249,Hip-Hop
71250,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71250,Hip-Hop
71251,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71251,Hip-Hop
71252,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71252,Hip-Hop
71253,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71253,Hip-Hop
71254,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71254,Hip-Hop
71255,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71255,Hip-Hop
71276,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71276,Rock
71303,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71303,Rock
71304,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71304,Rock
71371,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71371,Rock
71372,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71372,Rock
71420,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71420,Electronic
71503,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71503,Electronic
71506,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71506,Electronic
71507,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71507,Electronic
71508,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71508,Electronic
71509,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71509,Electronic
71510,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71510,Electronic
71511,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71511,Electronic
71512,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71512,Electronic
71513,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71513,Electronic
71514,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71514,Electronic
71515,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71515,Electronic
71516,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71516,Electronic
71617,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71617,Rock
71620,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71620,Rock
71622,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71622,Rock
71690,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71690,Hip-Hop
71691,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71691,Hip-Hop
71692,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71692,Hip-Hop
71693,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71693,Hip-Hop
71694,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71694,Hip-Hop
71695,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Hip-Hop,Hip-Hop,0,71695,Hip-Hop
71709,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Pop,Pop,0,71709,Pop
71711,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71711,Rock
71714,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71714,Rock
71715,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71715,Rock
71719,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71719,Rock
71721,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71721,Rock
71722,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Folk,Folk,0,71722,Folk
71822,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Electronic,Electronic,0,71822,Electronic
71884,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Experimental,Experimental,0,71884,Experimental
71885,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Experimental,Experimental,0,71885,Experimental
71937,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71937,Rock
71938,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/071,Rock,Rock,0,71938,Rock
72046,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72046,Folk
72047,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72047,Folk
72050,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72050,Folk
72056,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72056,Folk
72058,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72058,Folk
72059,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72059,Folk
72064,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72064,Rock
72067,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72067,Electronic
72068,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72068,Electronic
72069,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72069,Electronic
72070,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72070,Electronic
72071,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72071,Electronic
72072,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72072,Electronic
72073,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72073,Electronic
72074,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72074,Electronic
72075,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72075,Electronic
72076,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72076,Electronic
72129,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72129,Hip-Hop
72130,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72130,Hip-Hop
72131,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72131,Hip-Hop
72134,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72134,Hip-Hop
72135,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72135,Hip-Hop
72136,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72136,Hip-Hop
72146,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Experimental,Experimental,0,72146,Experimental
72149,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Experimental,Experimental,0,72149,Experimental
72200,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72200,Electronic
72206,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72206,Electronic
72210,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72210,Electronic
72215,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72215,Electronic
72232,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72232,Electronic
72233,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72233,Electronic
72234,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72234,Hip-Hop
72287,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72287,Rock
72288,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72288,Rock
72289,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72289,Rock
72290,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72290,Rock
72456,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72456,Rock
72468,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72468,Hip-Hop
72476,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Pop,Pop,0,72476,Pop
72477,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72477,Electronic
72513,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72513,Rock
72514,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Pop,Pop,0,72514,Pop
72562,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72562,Folk
72565,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72565,Folk
72570,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72570,Folk
72604,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Electronic,Electronic,0,72604,Electronic
72605,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72605,Folk
72607,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72607,Folk
72612,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Folk,Folk,0,72612,Folk
72738,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Rock,Rock,0,72738,Rock
72781,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72781,Hip-Hop
72782,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72782,Hip-Hop
72783,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72783,Hip-Hop
72784,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72784,Hip-Hop
72785,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72785,Hip-Hop
72786,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72786,Hip-Hop
72787,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72787,Hip-Hop
72788,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72788,Hip-Hop
72789,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72789,Hip-Hop
72790,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Hip-Hop,Hip-Hop,0,72790,Hip-Hop
72926,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Experimental,Experimental,0,72926,Experimental
72927,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Experimental,Experimental,0,72927,Experimental
72928,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Experimental,Experimental,0,72928,Experimental
72930,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/072,Experimental,Experimental,0,72930,Experimental
73087,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Pop,Pop,0,73087,Pop
73099,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Experimental,Experimental,0,73099,Experimental
73100,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Experimental,Experimental,0,73100,Experimental
73123,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73123,Electronic
73124,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73124,Electronic
73125,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73125,Electronic
73169,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Folk,Folk,0,73169,Folk
73170,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Folk,Folk,0,73170,Folk
73171,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Folk,Folk,0,73171,Folk
73172,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Folk,Folk,0,73172,Folk
73174,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Folk,Folk,0,73174,Folk
73175,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Folk,Folk,0,73175,Folk
73192,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Rock,Rock,0,73192,Rock
73193,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Rock,Rock,0,73193,Rock
73306,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Rock,Rock,0,73306,Rock
73309,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Rock,Rock,0,73309,Rock
73318,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Rock,Rock,0,73318,Rock
73335,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73335,Electronic
73340,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73340,Electronic
73341,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73341,Electronic
73342,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/073,Electronic,Electronic,0,73342,Electronic
